Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Crayola Metallic FX Crayons - Set of 16 - Assorted Colors,$2.59,Office Instruments,Writing & Drawing Instruments,Crayons,,,,New,10000,"Crayola Metallic FX Crayon creates dazzling effects on black and dark-colored papers and helps students achieve exciting special effects on a wide variety of projects. Non-Toxic crayon of regular-size 3 5/8 in x 5/16 in helps in adding shimmering, shining", metallic colors to your students?ÇÖ coloring palette. It is used with regular crayons for outstanding results and is sold as set of 16.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605338&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CRAYONS,SPECIALTY CRAYONS,,School Specialty,248880,SET OF 16,$1.94,$2.23,$2.59
Array 65 pound Card Stock - 8 1/2 x 11 inches - Pack of 100 - White,$10.29,Office Supplies,General Supplies,Paper Products,Printer & Copier Paper,,,New,10000,"Array White Card Stock measuring 8-1/2 in x 11 in features a heavyweight, 65 lb cover and is perfect for most laser printers and copiers if put through manual feed. This Acid-Free card stock comes in an assortment of 100 sheets.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605347&Rendition=Small,,,,,SUPPLIES,PAPER,OFFICE PAPER,COLOR COPY,,School Specialty,248962,PACK OF 100,$7.72,$8.88,$10.29
Dantoy Single Sand Scoop - 9 Inches,$2.99,Toys & Games,Toys,Activity Toys,,,,New,10000,Dantoy Single Sand Scoop employs children in building amazing creations from sand.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1622388&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC ACTIVE PLAY,SAND/WATER,,School Specialty,250542,EACH,$2.24,$2.58,$2.99
Childcraft Plastic Working Trucks - 7 1/2 to 9 1/2 inches - Set of 3,$23.99,Toys & Games,Toys,Building Toys,,,,New,10000,"Heavy-duty plastic vehicles - firetruck, tow truck, and dump truck. Each measures 7 1/2&quot; - 9 1/2&quot; long. Sold As A Set of 3 Trucks Preschool-Early Childhood Grade Level Category: Early Childhood / Dramatic Play / Role-Play Furniture Childcraft Br",and. Exclusively From School Specialty Short Name: Kit Working Trucks Set Of 3 Kit,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F2334703&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC BLOCK PLAY,TRANSPORTATION/TOWN,,School Specialty,250551,SET OF 3,$17.99,$20.69,$23.99
Bird in Hand Classic Birchwood Colonial Style Dollhouse - 29 3/4 x 15 1/2 x 19 1/2 Inch,$99.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colonial style. 3/8&quot; thick 7-ply all-birch panels, natural wood, no finish. Sturdy interior and exterior walls. Open back permits unrestricted manipulation of dolls and furniture. Scaled 1&quot; to the foot. 28&quot;L x 20&quot;H x 15&quot;D. 26 lbs."," Dollhouse accessories sold separately. Standard Focus: environments, role-play, family relationships. One Set Specially designed for young children From Bird-In-Hand, a leader in early childhood products for over 65 Years All wood products are proudly ma",de in the US Part of the School Specialty Family of Products,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605439&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,252363,EACH,$74.99,$86.24,$99.99
Childcraft Deluxe Water Activity Set - 16 Pieces - Mulitple Colors,$51.99,Toys & Games,Toys,Activity Toys,,,,New,10000,"Explore the properties of water with this 16 piece set complete with buckets, pump, boats, fishing game and water wheel. Ages 3+. Sold As A Single Unit Preschool-Early Childhood Grade Level Category: Early Childhood / Sand - Water / Water Sets - Accessori",es Childcraft Brand. Exclusively From School Specialty Short Name: Kit Deluxe Water Activity Kit,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605525&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC ACTIVE PLAY,SAND/WATER,,School Specialty,259563,EACH,$38.99,$44.84,$51.99
Childcraft Linking Cubes - 3/4 inch - Set of 100 - Assorted Colors,$6.99,Toys & Games,Toys,Building Toys,,,,New,10000,"The creative posibilities are endless with these cubes. Designed to be virtually unbreakable, these blocks will easily meet the rigours of the classroom. These cubes are 2cm and come in 10 colors. 100 pieces total. Agses 3+. Category: Math / Math Manipula",tives Sold as a Set of 100 Short name: Cubes Linking Set Of 100 Childcraft - The leader in Early Childhood Products Part of the School Specialty Family,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605597&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC MANIPULATIVE PLAY,BUILDING,,School Specialty,264681,SET OF 100,$5.24,$6.03,$6.99
School Smart Single Wire Puzzle Rack - Chrome,$10.99,Toys & Games,Puzzles,Jigsaw Puzzles,,,,New,10000,School Smart Chrome Single Wire Puzzle Rack provides storage for 12 puzzles measuring 9 in x 12 in and features 9-gauge wire construction with 0.45 in space between wire dividers.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605651&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC PUZZLES,PUZZLE RACKS,,School Specialty,269468,EACH,$8.24,$9.48,$10.99
Toysmith Cordless Portable Plastic Phone - Multiple Colors,$11.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"This cordless plastic phone is amazingly realitstic with a lifelike ringer. Standard Focus: role-play, self-expression, number recognition.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605656&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,ROLE PLAY/COSTUMES,,School Specialty,271264,EACH,$8.99,$10.34,$11.99
Toysmith Root Viewer Garden Set with Peat Pellets and Seeds - 6 3/4 x 2 1/4 x 6 inches,$9.49,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,Toysmith Root Viewer Garden Set is designed for students of age 4+ that enables them to observe and record every step in a plants life cycle to underground the world of plant development. 6-3/4 in x 2-1/4 in x 6 in Root viewer garden set incorporates a wo,"oden stand, three plastic tubes, peat pellets and seed packets. It is not recommended for children under 3 yrs.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605736&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,ROLE PLAY/COSTUMES,,School Specialty,274810,EACH,$7.12,$8.19,$9.49
Guidecraft Sound Box Teaching Tool with Wooden Cubes - Set of 12,$37.99,Toys & Games,Toys,Educational Toys,,,,New,10000,,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605744&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC GAMES,EARLY LEARNING,,School Specialty,275845,SET OF 12,$28.49,$32.76,$37.99
Childcraft On the Farm Hand-Painted Play Figurine Animals - Assorted Animals - Set of 15,$57.99,Toys & Games,Toys,Building Toys,,,,New,10000,"Childcraft On the Farm Hand-Painted Play Figurine Animal Set contains 15 finely detailed, hand-painted farm animals ideal for imaginative play. Set is designed for ages 3+ yrs also includes a cow measuring 5-1/4 in. Sold as 15 per set",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605815&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC BLOCK PLAY,ANIMALS,,School Specialty,280939,SET OF 15,$43.49,$50.01,$57.99
Childcraft No-Spill Paint Cups - 3 3/4 inches - Set of 10 - Assorted Colors,$6.19,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,Childcraft No-Spill Paint Cup measuring 3-3/4 in has a unique 2-piece design that features easy open top with quick-lock cap to prevent spills and keep paint from drying out. Cup in assorted colors efficiently holds up to 3.2 fluid oz when filled to the l,ine or 7 fluid oz when filled to the top. Non-spill paint pot with colored lids and inner cone shields is sold as 10 per set.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605909&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,STUDIO SUPPLIES,CUPS/TRAYS,,School Specialty,281269,SET OF 10,$4.64,$5.34,$6.19
Sargent Art Plastic Squeeze Bottles - 1 Ounce Bottles - Set of 12,$6.29,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Sargent Art Plastic Squeeze Bottle of capacity 1 oz is ideal for use with watercolor, tempera paint, glue and other liquids. Bottle a featuring side that is marked with oz increments is sold as 12 per pack.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605824&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,STUDIO SUPPLIES,CUPS/TRAYS,,School Specialty,281272,SET OF 12,$4.72,$5.43,$6.29
Hasbro Game - Jenga,$13.49,Toys & Games,Toys,Educational Toys,,,,New,10000,"Remove a block at a time, trying to keep the tottering tower from toppling! Fine motor, planning, problem solving and social skills. Ages 8+. 2 or more players.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605837&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC GAMES,EARLY LEARNING,,School Specialty,281681,EACH,$10.12,$11.64,$13.49
Childcraft 58-pc Active Play Games Pack with 9 Active Play Options,$171.99,Sporting Goods,Exercise & Fitness,,,,,New,10000,"Childcraft Active Play Game Kit contains 58 pieces with an additional mash carrying bag and offers 9 different active play options. It includes one 24 in x 36 in blue mesh bag, six 7 ft speed rope, one set of twelve 5 in x 5 in cloth bean bags, twelve 30 ","in plastic hoops, one 23 in circumference rubber mini basketball, one set of six 8.5 in playground balls, six 8 ft speed rope, one set of 6 swing balls, six gertie balls and one pitch/catch paddle game.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605895&Rendition=Small,,,,,SUPPLIES,PHYSICAL EDUCATION,LEADUP SKILLS,LEADUP GAMES,,School Specialty,284512,EACH,$128.99,$148.34,$171.99
Dantoy Sand and Water Play Bucket - 6 1/4 Inches - Assorted Colors,$5.99,Toys & Games,Toys,Activity Toys,,,,New,10000,Bucket with Lip for pouring. Height 6 1/4&quot; and a diameter of 8 1/2&quot;. Assorted colors. Sold As A Single Unit Preschool-Early Childhood Grade Level Category: Early Childhood / Sand - Water / Sand Sets - Accessories Ideal for early childhood classr,ooms or daycare Short Name: Bucket Bucket,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605959&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC ACTIVE PLAY,SAND/WATER,,School Specialty,289231,EACH,$4.49,$5.16,$5.99
Childcraft Breakfast Food Set,$13.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"Lots of food to &quot;prepare&quot; breakfast. Realistic food pieces. Ages 3+. Standard Focus: role-play, making choices, vocabulary. Sold As A Single Unit Preschool-Early Childhood Grade Level Category: Early Childhood / Dramatic Play / Play Food Childcr",aft Brand. Exclusively From School Specialty Short Name: Play Food Breakfast Set Play Food,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1606064&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,KITCHEN ACCESSORIES/HOUSEHOLD,,School Specialty,292327,EACH,$10.49,$12.06,$13.99
Childcraft Lunch Food Set,$13.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"Lots of food to &quot;prepare&quot; lunch. Realistic food pieces. Ages 3+. Standard Focus: role-play, making choices, vocabulary. Sold As A Single Unit Preschool-Early Childhood Grade Level Category: Early Childhood / Dramatic Play / Play Food Childcraft ",Brand. Exclusively From School Specialty Short Name: Play Food Lunch Set Play Food,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1606065&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,KITCHEN ACCESSORIES/HOUSEHOLD,,School Specialty,292330,EACH,$10.49,$12.06,$13.99
Childcraft Dinner Food Set,$13.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",,,,New,10000,"Lots of food to &quot;prepare&quot; dinner. Realistic food pieces. Ages 3+. Standard Focus: role-play, making choices, vocabulary. Sold As A Single Unit Preschool-Early Childhood Grade Level Category: Early Childhood / Dramatic Play / Play Food Childcraft", Brand. Exclusively From School Specialty Short Name: Play Food Dinner Set Play Food,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1606066&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,KITCHEN ACCESSORIES/HOUSEHOLD,,School Specialty,292333,EACH,$10.49,$12.06,$13.99
Childcraft Heavy-Duty Construction Vehicles Play Set - Set of 3,$59.99,Toys & Games,Toys,Building Toys,,,,New,10000,"These vehicles are built for heavy use and hours of fun. Includes dump truck, sand digger and big loader. Vehicles range up to 18 1/2&quot;L x 9&quot;W x 10&quot;H. Standard Focus: transportation, community studies. Sold As A Set of 3 Vehicles Preschool-E",arly Childhood Grade Level Category: Early Childhood / Dramatic Play / Role-Play Furniture Childcraft Brand. Exclusively From School Specialty Short Name: Kit Vehicles Construction Set Of 3 Kit,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F2334721&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC BLOCK PLAY,TRANSPORTATION/TOWN,,School Specialty,293587,SET OF 3,$44.99,$51.74,$59.99
Childcraft Mobilo Building Set with Storage Box - Set of 240 - Assorted Colors,$64.99,Toys & Games,Toys,Building Toys,,,,New,10000,"Includes 240 pieces with 4 figures and a durable storage box with lid. Age 3+. Standard Focus: identify &amp; sort shapes, build forms &amp; models, transportation. Category: Manipulatives / Small Building Sets Sold as a Set of 240 Short name: Kit Storage", Box Mobilo Set Of 240 Grade levels: Preschool-Early Childhood Childcraft Brought to you by School Specialty,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1606038&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC MANIPULATIVE PLAY,BUILDING,,School Specialty,296174,SET OF 240,$48.74,$56.05,$64.99
Childcraft Wooden First Puzzles with Wire Storage Rack - 9 x 12 inches - Set of 6,$71.99,Baby & Toddler,Baby Toys,Baby Activity Toys,,,,New,10000,This set of 6 wooden puzzles contains 6 to 10 easy-fit pieces per puzzle. Size: 9&quot; x 12&quot;. Includes wire puzzle rack. Ages 2+. Category: Games - Puzzles / Puzzles Sold as a Set of 6 Short name: Kit Puzzle First Set Of 6 With Grade levels: Prescho,ol-Early Childhood Childcraft Brought to you by School Specialty,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1605553&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,INFANT/CHILD CARE,INF/TODDLER PUZZLES,,School Specialty,297080,SET OF 6,$53.99,$62.09,$71.99
